id,title
630,From dissertation to book
631,Getting it published : a guide for scholars and anyone else serious about serious books
632,思想是生活的一種方式 : 中國近代思想史的再思考
633,晚明清初思想十论
634,从思想世界到历史世界 = From intellectual world to historical world
635,Goode on legal problems of credit and security
636,The inequality of states ; a study of the small power in international relations.
637,The survival of small states : studies in small power/great power conflict.
638,Property rights : a re-examination
639,Through the eyes of the child : revisioning children as active agents of family life
640,Haematology : a Core Curriculum
641,Linguistic imperialism
642,Resisting linguistic imperialism in English teaching
643,Linguistic imperialism continued
644,Sejarah Melayu = The Malay annals
645,Homeless : the untold story of a mother's struggle in crazy rich Singapore
646,Successful qualitative research : a practical guide for beginners
647,Torture : an expert's confrontation with an everyday evil
648,U.N. Covenant on Civil and Political Rights : CCPR commentary
649,"近代中国, 东亚与世界 = 東アジア知的空間の再発見と構築 = China, East Asia and world in modern time"
650,The music of Claude Debussy
651,Systematic reviews to answer health care questions
652,A history of science in society : from philosophy to utility
653,Politics and policy implementation in the Third World
654,"The globotics upheaval : globalization, robotics, and the future of work"
655,"Lim Hyunmi Percussion Recital [sound recording] : 2017 April 18, at Conservatory Concert Hall."
656,Little star [music] : for solo glockenspiel: (2012)
657,Colors of Naobo [music] : for a pair of small Chinese cymbals
658,Whisper [music] : for three suspended cymbals
659,"Whither opportunity? : rising inequality, schools, and children's life chances"
660,Introduction to database systems
661,Symptoms of an unruly age : Li Zhi and cultures of early modernity
662,Trickster travels : a sixteenth-century Muslim between worlds
663,The image of the Black in western art
664,Malay grammar for academics and professionals
665,Malay for daily use
666,Tatabahasa Dewan
667,Land law
668,Criminal law in Myanmar
669,Modern ASEAN plays : Singapore
670,Zapin : folk dance of the Malay world
671,Sharing identities : celebrating dance in Malaysia
672,The dances of ASEAN
673,Cosmopolitan intimacies : Malay film music of the independence era
674,The international relations of the Chinese empire
675,"The Japanese interpretation of the ""laws of nations,"" 1854-1874"
676,The development of extraterritoriality in China
677,Universalising international law
678,"SøРen Kierkegaard : subjectivity, irony, and the crisis of modernity"
679,An introduction to human factors engineering
680,A colorful introduction to the anatomy of the human brain : a brain and psychology coloring book
681,The seventh function of language
682,Doing qualitative analysis in psychology
683,The SAGE handbook of qualitative research in psychology
684,The warmth dimension : foundations of parental acceptance-rejection theory
685,Our homes : 50 years of housing a nation
686,Taming the sun : innovations to harness solar energy and power the planet
687,"Aristotle, the Politics"
688,Introduction to public policy
689,Maus : a survivor's tale
690,"Body of power, spirit of resistance : the culture and history of a South African people"
691,Enemies of the people [videorecording] : [a personal journey into the heart of the killing fields]
692,Fun home : a family tragicomic
693,Of revelation and revolution
694,The unbearable lightness of being
695,Blankets : a graphic novel
696,Imagine wanting only this
697,Energy transitions : a socio-technical inquiry
698,The mind is a collection : case studies in eighteenth-century thought
699,The daily life of the Greek gods
700,Agape and eros
701,The highly civilized man : Richard Burton and the Victorian world
702,The sleep walkers ; a history of man's changing vision of the universe
703,Every song ever : twenty ways to listen in an age of musical plenty
704,Awakened cosmos : the mind of classical Chinese poetry
705,Tell me something I don't know : dialogues in epistemology
706,"Lily Briscoe's Chinese eyes : Bloomsbury, modernism, and China"
707,Taking utilitarianism seriously
708,Techniques and materials of music : from the common practice period through the twentieth century
709,The cultural politics of emotion
710,Intro stats
711,The law of letters of credit : commercial and standby credits
712,Leading court cases on letters of credit
713,Fundamentals of biostatistics
714,Designing clinical research
715,Society of the spectacle
716,Doing philosophy : from common curiosity to logical reasoning
717,The law of contract in Singapore
718,"淸季驻新加坡领事之探讨, 1877-1911"
719,The 20 Ps of marketing : a complete guide to marketing strategy
720,International investment arbitration : substantive principles
721,"Mass spectrometry : instrumentation, interpretation and applications"
722,Mass spectrometry : a foundation course
723,Introduction to mass spectrometry
724,Thermodynamics and kinetics for the biological sciences
725,Commentary on the UNIDROIT principles of international commercial contracts (PICC)
726,"MITI and the Japanese miracle : the growth of industrial policy, 1925-1975"
727,Statistical theory of reliability and life testing : probability models
728,Chinese peranakan heritage in Malaysia and Singapore
729,Gateway to Peranakan culture
730,A Baba bibliography : a select annotated listing of sources on the Peranakan Chinese in Singapore and Malaysia
731,Reconstructing identities : a social history of the Babas in Singapore
732,Straits Chinese society : studies in the sociology of the baba communities of Malaysia and Singapore
733,Understanding the ethnic Chinese in Southeast Asia
734,"Chinese adaptation and diversity: essays on society and literature in Indonesia, Malaysia & Singapore"
735,The Babas revisited
736,The ambiguity of identity : ethnicity maintenance and change among the Straits Chinese community of Malaya and Singapore
737,The Straits Chinese : a cultural history
738,Pathophysiology applied to nursing practice
739,Kiasunomics© : stories of Singaporean economic behaviours
740,"Requiem [sound recording] ; Symphony No. 9 ""From the new world"""
741,Food microbiology : an introduction
742,A student handbook for writing in biology
743,Making sense : a student's guide to research and writing : life sciences
744,Pirates of the Caribbean [sound recording] : on stranger tides
745,"Star wars, the force awakens [sound recording] : original motion picture soundtrack"
746,Gladiator [sound recording] : music from the motion picture
747,Asylums : essays on the social situation of mental patients and other inmates.
748,The near and the far : new stories from the Asia-Pacific region
749,"The Vietnam War in history, literature, and film"
750,The My Lai massacre in American history and memory
751,Chinese Indonesians in post-Suharto Indonesia : democratisation and ethnic minorities
752,"Anti-Chinese violence in Indonesia, 1996-99"
753,American reckoning : the Vietnam War and our national identity
754,Law and practice of construction contracts
755,Environmental law in Singapore
756,The law of international responsibility
757,Hudson's building and engineering contracts
